,SA1_MAINCO,Disinvested,SA1_7DIG16,low_income,Influx_affluent,increased_11_16,Gentrified_11_16
5399,21102126102,False,2126102,False,True,True,False
5400,21102126103,False,2126103,False,True,True,False
5401,21102126104,True,2126104,False,True,True,False
5402,21102126105,True,2126105,False,True,True,False
5403,21102126106,False,2126106,False,False,True,False
5404,21102126107,False,2126107,True,True,True,False
5405,21102126108,False,2126108,True,True,True,False
5406,21102126109,False,2126109,True,True,True,False
5407,21102126110,True,2126110,False,True,True,False
5408,21102126111,False,2126111,False,False,True,False
5409,21102126112,True,2126112,False,True,True,False
5410,21102126113,True,2126113,False,False,True,False
5411,21102126114,True,2126114,False,True,True,False
5412,21102126115,True,2126115,False,True,True,False
5413,21102126116,False,2126116,False,True,True,False
5414,21102126117,False,2126117,False,True,True,False
5415,21102126118,False,2126118,True,False,True,False
5416,21102126119,False,2126119,False,True,True,False
5417,21102126120,False,2126120,False,False,True,False
5418,21102126121,False,2126121,False,True,True,False
5419,21102126122,True,2126122,False,False,True,False
5420,21102126123,False,2126123,False,False,True,False
5421,21102126124,False,2126124,False,False,True,False
5422,21102126125,False,2126125,False,True,True,False
5423,21102126126,False,2126126,False,True,True,False
5424,21102126127,False,2126127,False,False,True,False
5425,21102126128,True,2126128,False,True,True,False
5426,21102126129,False,2126129,False,True,True,False
5427,21102126130,True,2126130,False,True,True,False
5428,21102126131,True,2126131,False,True,True,False
5429,21102126132,True,2126132,False,False,True,False
5430,21102126133,True,2126133,False,True,True,False
5431,21102126134,True,2126134,False,True,True,False
5432,21102126135,True,2126135,False,True,True,False
5433,21102126136,False,2126136,False,True,True,False
5434,21102126137,False,2126137,False,True,True,False
5435,21102126138,False,2126138,False,True,True,False
5436,21102126139,False,2126139,True,True,True,False
5437,21102126201,True,2126201,False,True,True,False
5438,21102126202,True,2126202,False,True,True,False
5439,21102126203,True,2126203,False,True,True,False
5440,21102126204,True,2126204,False,True,True,False
5441,21102126205,True,2126205,False,True,True,False
5442,21102126206,True,2126206,False,True,True,False
5443,21102126207,True,2126207,False,True,True,False
5444,21102126208,True,2126208,False,True,True,False
5445,21102126209,True,2126209,False,False,True,False
5446,21102126210,True,2126210,False,True,True,False
5447,21102126211,True,2126211,False,True,True,False
5448,21102126212,True,2126212,False,True,True,False
5449,21102126213,True,2126213,False,False,True,False
5450,21102126214,True,2126214,False,False,True,False
5451,21102126215,True,2126215,False,False,True,False
5452,21102126216,True,2126216,False,False,True,False
5453,21102126217,True,2126217,False,True,True,False
5454,21102126218,True,2126218,False,True,True,False
5455,21102126219,True,2126219,False,False,True,False
5456,21102126220,True,2126220,False,True,True,False
5457,21102126221,True,2126221,False,True,True,False
5458,21102126222,True,2126222,False,False,True,False
5459,21102126223,True,2126223,False,False,True,False
5460,21102126224,True,2126224,False,False,True,False
5461,21102126225,True,2126225,False,False,True,False
5462,21102126226,True,2126226,False,True,True,False
5463,21102126227,True,2126227,False,True,True,False
5464,21102126228,True,2126228,False,True,True,False
5465,21102126229,True,2126229,False,True,True,False
5466,21102126230,True,2126230,False,True,True,False
5467,21102126231,True,2126231,False,False,True,False
5468,21102126232,True,2126232,False,True,True,False
5469,21103126301,True,2126301,True,True,True,True
5470,21103126302,True,2126302,True,False,True,False
5471,21103126303,True,2126303,True,True,True,True
5472,21103126304,True,2126304,False,True,True,False
5473,21103126305,True,2126305,True,True,True,True
5474,21103126306,True,2126306,True,True,True,True
5475,21103126307,True,2126307,False,False,True,False
5476,21103126308,True,2126308,True,True,True,True
5477,21103126309,True,2126309,True,True,True,True
5478,21103126310,True,2126310,False,True,True,False
5479,21103126311,True,2126311,False,True,True,False
5480,21103126312,True,2126312,False,True,True,False
5481,21103126313,True,2126313,False,True,True,False
5482,21103126314,True,2126314,False,False,True,False
5483,21103126315,True,2126315,False,True,True,False
5484,21103126316,True,2126316,False,True,True,False
5485,21103126317,True,2126317,False,True,True,False
5486,21103126318,True,2126318,False,True,True,False
5487,21103126319,True,2126319,False,False,True,False
5488,21103126320,True,2126320,False,True,True,False
5489,21103126321,True,2126321,True,False,True,False
5490,21103126322,True,2126322,False,True,True,False
5491,21103126323,True,2126323,False,True,True,False
5492,21103126324,True,2126324,False,True,True,False
5493,21103126325,True,2126325,True,True,True,True
5494,21103126326,True,2126326,True,True,True,True
5495,21103126327,True,2126327,True,False,True,False
5496,21103126328,True,2126328,True,False,True,False
5497,21103126329,True,2126329,False,True,True,False
5498,21103126330,True,2126330,False,True,True,False
5499,21103126501,True,2126501,True,True,True,True
5500,21103126502,True,2126502,True,True,True,True
5501,21103126503,True,2126503,False,True,True,False
5502,21103126504,True,2126504,False,False,True,False
5503,21103126505,True,2126505,True,True,True,True
5504,21103126506,True,2126506,False,False,True,False
5505,21103126507,True,2126507,False,False,True,False
5506,21103126508,True,2126508,False,True,True,False
5507,21103126509,True,2126509,False,True,True,False
5508,21103126510,True,2126510,False,False,True,False
5509,21103126511,True,2126511,False,True,True,False
5510,21103126512,True,2126512,True,True,True,True
5511,21103126513,True,2126513,True,True,True,True
5512,21103126514,True,2126514,False,True,True,False
5513,21103126515,True,2126515,False,True,True,False
5514,21103126516,True,2126516,False,True,True,False
5515,21103126517,True,2126517,False,True,True,False
5516,21103126518,True,2126518,False,True,True,False
5517,21103126519,True,2126519,False,True,True,False
5518,21103126520,True,2126520,False,True,True,False
5519,21103126521,True,2126521,False,True,True,False
5520,21103126522,True,2126522,False,False,True,False
5521,21103126523,True,2126523,False,True,True,False
5522,21103126524,True,2126524,False,True,True,False
5523,21103126525,True,2126525,False,True,True,False
5524,21103126526,True,2126526,False,True,True,False
5525,21103126527,True,2126527,False,True,True,False
5526,21103126528,True,2126528,False,True,True,False
5527,21103126529,True,2126529,False,True,True,False
5528,21103126530,True,2126530,False,True,True,False
5529,21103126531,True,2126531,False,False,True,False
5530,21103126532,True,2126532,False,True,True,False
5531,21103126533,True,2126533,False,True,True,False
5532,21103126534,True,2126534,False,True,True,False
5533,21103126535,True,2126535,False,True,True,False
5534,21103126536,True,2126536,False,True,True,False
5535,21103126537,True,2126537,False,False,True,False
5536,21103126538,True,2126538,False,True,True,False
5537,21103126539,True,2126539,False,True,True,False
5538,21103126540,True,2126540,False,True,True,False
5539,21103126541,True,2126541,False,True,True,False
5540,21103126542,True,2126542,False,True,True,False
5541,21103126543,True,2126543,True,True,True,True
5542,21103126544,True,2126544,False,True,True,False
5543,21103126601,True,2126601,False,True,True,False
5544,21103126602,True,2126602,True,True,True,True
5545,21103126603,True,2126603,True,False,True,False
5546,21103126604,True,2126604,True,False,True,False
5547,21103126605,True,2126605,True,False,True,False
5548,21103126606,True,2126606,True,True,True,True
5549,21103126607,True,2126607,True,True,True,True
5550,21103126608,True,2126608,True,False,True,False
5551,21103126609,True,2126609,False,True,True,False
5552,21103126610,True,2126610,True,False,True,False
5553,21103126611,True,2126611,True,True,True,True
5554,21103126612,True,2126612,True,False,True,False
5555,21103126613,True,2126613,False,True,True,False
5556,21103126614,True,2126614,True,True,True,True
5557,21103126615,True,2126615,True,True,True,True
5558,21103126616,True,2126616,True,True,True,True
5559,21103126617,True,2126617,True,True,True,True
5560,21103126618,True,2126618,True,True,True,True
5561,21103126619,True,2126619,True,True,True,True
5562,21103126620,True,2126620,True,True,True,True
5563,21103126621,True,2126621,True,True,True,True
5564,21103126622,True,2126622,True,True,True,True
5565,21103126623,True,2126623,True,True,True,True
5566,21103126624,True,2126624,False,True,True,False
5567,21103126625,True,2126625,True,True,True,True
5568,21103126626,True,2126626,False,False,True,False
5569,21103126627,True,2126627,True,True,True,True
5570,21103126628,True,2126628,True,False,True,False
5571,21103126629,True,2126629,True,False,True,False
5572,21103126630,True,2126630,False,True,True,False
5573,21103126631,True,2126631,False,True,True,False
5574,21103126632,True,2126632,True,True,True,True
5575,21103126633,True,2126633,True,True,True,True
5576,21103126634,True,2126634,True,False,True,False
5577,21103126635,True,2126635,True,True,True,True
5578,21103126636,True,2126636,True,True,True,True
5579,21103126637,True,2126637,True,True,True,True
5580,21103126638,True,2126638,True,True,True,True
5581,21103126639,True,2126639,False,True,True,False
5582,21103126640,True,2126640,True,True,True,True
5583,21103126641,True,2126641,True,True,True,True
5584,21103126642,True,2126642,False,True,True,False
5585,21103126643,True,2126643,True,True,True,True
5586,21103126644,True,2126644,True,True,True,True
5587,21103126645,True,2126645,False,True,True,False
5588,21103126646,True,2126646,False,False,True,False
5589,21103126647,True,2126647,False,True,True,False
5590,21103126648,True,2126648,False,True,True,False
5591,21103126701,True,2126701,False,True,True,False
5592,21103126702,True,2126702,False,True,True,False
5593,21103126703,True,2126703,False,True,True,False
5594,21103126704,True,2126704,False,True,True,False
5595,21103126705,True,2126705,False,True,True,False
5596,21103126706,True,2126706,True,True,True,True
5597,21103126707,True,2126707,False,True,True,False
5598,21103126708,True,2126708,False,True,True,False
5599,21103126709,True,2126709,True,True,True,True
5600,21103126710,True,2126710,True,True,True,True
5601,21103126711,True,2126711,False,True,True,False
5602,21103126712,True,2126712,False,True,True,False
5603,21103126713,True,2126713,False,True,True,False
5604,21103126714,True,2126714,False,True,True,False
5605,21103126715,True,2126715,False,True,True,False
5606,21103126716,True,2126716,False,True,True,False
5607,21103126717,True,2126717,True,True,True,True
5608,21103126718,True,2126718,False,True,True,False
5609,21103126719,True,2126719,True,True,True,True
5610,21103126720,True,2126720,True,True,True,True
5611,21103126721,True,2126721,True,True,True,True
5612,21103126722,True,2126722,False,True,True,False
5613,21103126723,True,2126723,False,True,True,False
5614,21103126724,True,2126724,True,True,True,True
5615,21103126725,True,2126725,True,True,True,True
5616,21103126726,True,2126726,True,True,True,True
5617,21103126727,True,2126727,True,True,True,True
5618,21103126728,True,2126728,True,True,True,True
5619,21103126729,True,2126729,True,True,True,True
5620,21103126730,True,2126730,False,True,True,False
5621,21103126731,True,2126731,False,True,True,False
5622,21103126732,True,2126732,False,True,True,False
5623,21103126733,True,2126733,False,True,True,False
5624,21103126734,True,2126734,False,True,True,False
5625,21103126735,True,2126735,True,True,True,True
5626,21103126736,True,2126736,False,True,True,False
5627,21103126737,True,2126737,True,True,True,True
5628,21103126738,True,2126738,True,True,True,True
5629,21103126739,True,2126739,True,True,True,True
5630,21103126740,True,2126740,False,True,True,False
5631,21103126741,True,2126741,True,True,True,True
5632,21103126742,True,2126742,True,True,True,True
5633,21103126743,True,2126743,True,True,True,True
5634,21103126744,True,2126744,True,True,True,True
5635,21103126745,True,2126745,True,True,True,True
5636,21103126746,True,2126746,False,False,True,False
5637,21103126747,True,2126747,False,False,True,False
5638,21103126801,True,2126801,False,True,True,False
5639,21103126802,True,2126802,False,True,True,False
5640,21103126803,True,2126803,False,True,True,False
5641,21103126804,True,2126804,False,True,True,False
5642,21103126805,True,2126805,False,True,True,False
5643,21103126806,True,2126806,False,True,True,False
5644,21103126807,True,2126807,False,False,True,False
5645,21103126808,True,2126808,False,True,True,False
5646,21103126809,True,2126809,False,True,True,False
5647,21103126810,True,2126810,False,True,True,False
5648,21103126811,True,2126811,False,True,True,False
5649,21103126812,True,2126812,False,True,True,False
5650,21103126813,True,2126813,False,True,True,False
5651,21103126814,True,2126814,False,False,True,False
5652,21103126815,True,2126815,False,True,True,False
5653,21103126816,True,2126816,False,True,True,False
5654,21103126817,True,2126817,False,True,True,False
5655,21103126818,True,2126818,False,True,True,False
5656,21103126819,True,2126819,False,False,True,False
5657,21103126820,True,2126820,False,True,True,False
5658,21103126821,True,2126821,False,True,True,False
5659,21103126822,True,2126822,False,False,True,False
5660,21103126823,True,2126823,False,True,True,False
5661,21103145001,False,2145001,True,True,True,False
5662,21103145002,False,2145002,False,False,True,False
5663,21103145003,False,2145003,True,True,True,False
5664,21103145004,False,2145004,True,True,True,False
5665,21103145005,False,2145005,True,True,True,False
5666,21103145006,False,2145006,True,True,True,False
5667,21103145007,False,2145007,True,True,True,False
5668,21103145008,False,2145008,True,True,True,False
5669,21103145009,False,2145009,True,True,True,False
5670,21103145010,False,2145010,True,True,True,False
5671,21103145011,False,2145011,False,True,True,False
5672,21103145012,False,2145012,True,True,True,False
5673,21103145013,False,2145013,True,True,True,False
5674,21103145014,False,2145014,False,True,True,False
5675,21103145015,False,2145015,True,True,True,False
5676,21103145016,False,2145016,True,True,True,False
5677,21103145017,False,2145017,False,True,True,False
5678,21103145018,False,2145018,True,True,True,False
5679,21103145019,False,2145019,True,True,True,False
5680,21103145020,False,2145020,True,False,True,False
5681,21103145021,False,2145021,False,True,True,False
5682,21103145022,False,2145022,True,True,True,False
5683,21103145023,False,2145023,True,True,True,False
5684,21103145024,False,2145024,True,True,True,False
5685,21103145025,False,2145025,True,True,True,False
5686,21103145026,False,2145026,False,True,True,False
5687,21103145027,False,2145027,True,True,True,False
5688,21103145028,False,2145028,False,False,True,False
5689,21103145029,False,2145029,True,True,True,False
5690,21103145030,False,2145030,False,False,True,False
5691,21103145031,False,2145031,True,True,True,False
5692,21103145032,False,2145032,True,True,True,False
5693,21103145033,False,2145033,True,True,True,False
5694,21103145034,False,2145034,False,True,True,False
5695,21103145035,False,2145035,True,False,True,False
5696,21103145036,False,2145036,True,True,True,False
5697,21103145037,False,2145037,False,True,True,False
5698,21103145038,False,2145038,True,True,True,False
5699,21103145101,False,2145101,False,True,True,False
5700,21103145102,False,2145102,False,True,True,False
5701,21103145103,False,2145103,True,True,True,False
5702,21103145104,False,2145104,True,True,True,False
5703,21103145105,False,2145105,True,False,True,False
5704,21103145106,False,2145106,True,True,True,False
5705,21103145107,False,2145107,False,True,True,False
5706,21103145108,False,2145108,True,True,True,False
5707,21103145109,False,2145109,True,True,True,False
5708,21103145110,False,2145110,False,True,True,False
5709,21103145111,False,2145111,False,True,True,False
5710,21103145112,False,2145112,False,True,True,False
5711,21103145113,False,2145113,False,True,True,False
5712,21103145114,False,2145114,False,True,True,False
5713,21103145115,False,2145115,False,True,True,False
5714,21103145116,False,2145116,False,True,True,False
5715,21103145117,False,2145117,True,True,True,False
5716,21103145118,False,2145118,False,True,True,False
5717,21103145119,False,2145119,False,False,True,False
5718,21103145120,False,2145120,True,True,True,False
5719,21103145121,False,2145121,True,True,True,False
5720,21103145122,False,2145122,False,True,True,False
5721,21103145123,False,2145123,True,True,True,False
5722,21103145124,False,2145124,True,True,True,False
5723,21103145125,False,2145125,False,True,True,False
5724,21103145126,False,2145126,True,True,True,False
5725,21103145201,False,2145201,True,True,True,False
5726,21103145202,False,2145202,False,True,True,False
5727,21103145203,False,2145203,False,True,True,False
5728,21103145204,False,2145204,True,True,True,False
5729,21103145205,False,2145205,True,True,True,False
5730,21103145206,False,2145206,False,False,True,False
5731,21103145207,False,2145207,True,False,True,False
5732,21103145208,False,2145208,False,False,True,False
5733,21103145209,False,2145209,False,True,True,False
5734,21103145210,False,2145210,False,True,True,False
5735,21103145211,False,2145211,False,True,True,False
5736,21103145212,False,2145212,False,True,True,False
5737,21103145213,False,2145213,False,True,True,False
5738,21104126901,True,2126901,True,True,True,True
5739,21104126902,True,2126902,False,True,True,False
5740,21104126903,True,2126903,False,True,True,False
5741,21104126904,True,2126904,True,True,True,True
5742,21104126905,True,2126905,True,True,True,True
5743,21104126906,True,2126906,True,True,True,True
5744,21104126907,True,2126907,True,True,True,True
5745,21104126908,True,2126908,True,True,True,True
5746,21104126909,True,2126909,True,True,True,True
5747,21104126910,True,2126910,True,True,True,True
5748,21104126911,True,2126911,True,True,True,True
5749,21104126912,True,2126912,True,True,True,True
5750,21104126913,True,2126913,False,True,True,False
5751,21104126914,True,2126914,False,True,True,False
5752,21104126915,True,2126915,True,True,True,True
5753,21104126916,True,2126916,False,True,True,False
5754,21104126917,True,2126917,True,True,True,True
5755,21104126918,True,2126918,False,True,True,False
5756,21104126919,True,2126919,True,True,True,True
5757,21104126920,True,2126920,False,True,True,False
5758,21104126921,True,2126921,False,True,True,False
5759,21104126922,True,2126922,True,True,True,True
5760,21104127001,True,2127001,False,True,True,False
5761,21104127002,True,2127002,False,True,True,False
5762,21104127003,True,2127003,False,True,True,False
5763,21104127004,True,2127004,False,True,True,False
5764,21104127005,True,2127005,False,True,True,False
5765,21104127006,True,2127006,False,True,True,False
5766,21104127007,True,2127007,True,True,True,True
5767,21104127008,True,2127008,False,True,True,False
5768,21104127009,True,2127009,False,True,True,False
5769,21104127010,True,2127010,False,True,True,False
5770,21104127011,True,2127011,False,True,True,False
5771,21104127012,True,2127012,False,True,True,False
5772,21104127013,True,2127013,False,False,True,False
5773,21104127014,True,2127014,False,True,True,False
5774,21104127015,True,2127015,False,True,True,False
5775,21104127016,True,2127016,False,True,True,False
5776,21104127017,True,2127017,True,True,True,True
5777,21104127018,True,2127018,False,True,True,False
5778,21104127019,True,2127019,False,False,True,False
5779,21104127020,True,2127020,False,True,True,False
5780,21104127021,True,2127021,False,True,True,False
5781,21104127022,True,2127022,True,True,True,True
5782,21104127023,True,2127023,False,True,True,False
5783,21104127024,True,2127024,False,True,True,False
5784,21104127025,True,2127025,False,True,True,False
5785,21104127026,True,2127026,False,True,True,False
5786,21104127027,True,2127027,True,True,True,True
5787,21104127028,True,2127028,False,False,True,False
5788,21104127029,True,2127029,True,True,True,True
5789,21104127030,True,2127030,False,True,True,False
5790,21104127031,True,2127031,True,False,True,False
5791,21104127032,True,2127032,False,True,True,False
5792,21104127033,True,2127033,False,True,True,False
5793,21104127034,True,2127034,False,True,True,False
5794,21104127035,True,2127035,True,True,True,True
5795,21104127036,True,2127036,True,False,True,False
5796,21104127037,True,2127037,False,True,True,False
5797,21104127038,True,2127038,False,True,True,False
5798,21104127039,True,2127039,True,True,True,True
5799,21104127040,True,2127040,True,False,True,False
5800,21104127101,True,2127101,True,False,True,False
5801,21104127102,True,2127102,False,True,True,False
5802,21104127103,True,2127103,False,True,True,False
5803,21104127104,True,2127104,True,True,True,True
5804,21104127105,True,2127105,False,True,True,False
5805,21104127106,True,2127106,False,True,True,False
5806,21104127107,True,2127107,False,True,True,False
5807,21104127108,True,2127108,True,True,True,True
5808,21104127109,True,2127109,False,True,True,False
5809,21104127110,True,2127110,False,True,True,False
5810,21104127111,True,2127111,False,True,True,False
5811,21104127112,True,2127112,False,True,True,False
5812,21104127113,True,2127113,True,True,True,True
5813,21104127114,True,2127114,False,True,True,False
5814,21104127115,True,2127115,True,True,True,True
5815,21104127116,True,2127116,True,True,True,True
5816,21104127117,True,2127117,False,True,True,False
5817,21104127118,True,2127118,False,True,True,False
5818,21104127119,True,2127119,False,True,True,False
5819,21104127120,True,2127120,False,True,True,False
5820,21104127121,True,2127121,True,True,True,True
5821,21104127122,True,2127122,False,True,True,False
5822,21104127123,True,2127123,True,True,True,True
5823,21104127124,True,2127124,True,True,True,True
5824,21104127125,True,2127125,True,True,True,True
5825,21104127126,True,2127126,True,True,True,True
5826,21104127127,False,2127127,True,True,True,False
5827,21104127128,True,2127128,True,True,True,True
5828,21104127129,True,2127129,True,False,True,False
5829,21104127201,True,2127201,True,True,True,True
5830,21104127202,True,2127202,False,True,True,False
5831,21104127203,True,2127203,False,True,True,False
5832,21104127204,True,2127204,True,True,True,True
5833,21104127205,True,2127205,False,True,True,False
5834,21104127206,True,2127206,False,True,True,False
5835,21104127207,True,2127207,False,True,True,False
5836,21104127208,True,2127208,True,True,True,True
5837,21104127209,True,2127209,False,True,True,False
5838,21104127210,True,2127210,False,True,True,False
5839,21104127211,True,2127211,False,True,True,False
5840,21104127212,True,2127212,False,True,True,False
5841,21104127213,True,2127213,False,True,True,False
5842,21104127214,True,2127214,True,True,True,True
5843,21104127215,True,2127215,False,True,True,False
5844,21104127216,True,2127216,True,True,True,True
5845,21104127217,True,2127217,False,True,True,False
5846,21104127218,True,2127218,False,True,True,False
5847,21104127219,True,2127219,False,True,True,False
5848,21104127220,True,2127220,True,False,True,False
5849,21104127221,True,2127221,False,True,True,False
5850,21104127222,True,2127222,False,True,True,False
5851,21104127223,True,2127223,False,True,True,False
5852,21104127224,True,2127224,False,True,True,False
5853,21104127225,True,2127225,True,True,True,True
5854,21104127301,True,2127301,False,True,True,False
5855,21104127302,True,2127302,False,True,True,False
5856,21104127303,True,2127303,False,True,True,False
5857,21104127304,True,2127304,False,True,True,False
5858,21104127305,True,2127305,True,True,True,True
5859,21104127306,True,2127306,False,True,True,False
5860,21104127307,True,2127307,False,True,True,False
5861,21104127308,True,2127308,False,True,True,False
5862,21104127309,True,2127309,False,True,True,False
5863,21104127310,True,2127310,False,True,True,False
5864,21104127311,True,2127311,False,True,True,False
5865,21104127312,True,2127312,False,True,True,False
5866,21104127313,True,2127313,False,True,True,False
5867,21104127314,True,2127314,False,True,True,False
5868,21104127315,True,2127315,True,True,True,True
5869,21104127316,True,2127316,True,False,True,False
5870,21104127317,True,2127317,False,True,True,False
5871,21104127318,True,2127318,False,True,True,False
5872,21104127319,True,2127319,False,True,True,False
5873,21104127320,True,2127320,False,True,True,False
5874,21104127321,True,2127321,False,True,True,False
5875,21104127322,True,2127322,False,True,True,False
5876,21104127323,True,2127323,True,True,True,True
5877,21104127324,True,2127324,True,True,True,True
5878,21104127325,True,2127325,False,True,True,False
5879,21104127326,True,2127326,False,True,True,False
5880,21104127327,True,2127327,False,True,True,False
5881,21104127328,True,2127328,False,True,True,False
5882,21104127329,True,2127329,False,True,True,False
5883,21104127330,True,2127330,False,True,True,False
5884,21105127401,True,2127401,False,True,True,False
5885,21105127402,True,2127402,False,True,True,False
5886,21105127403,True,2127403,False,True,True,False
5887,21105127404,True,2127404,False,True,True,False
5888,21105127405,True,2127405,False,False,True,False
5889,21105127406,True,2127406,False,True,True,False
5890,21105127407,True,2127407,False,True,True,False
5891,21105127408,True,2127408,False,False,True,False
5892,21105127409,True,2127409,False,True,True,False
5893,21105127410,True,2127410,False,True,True,False
5894,21105127411,True,2127411,False,True,True,False
5895,21105127412,True,2127412,False,True,True,False
5896,21105127413,True,2127413,False,True,True,False
5897,21105127414,True,2127414,False,True,True,False
5898,21105127415,True,2127415,False,True,True,False
5899,21105127416,True,2127416,False,True,True,False
5900,21105127417,True,2127417,False,False,True,False
5901,21105127418,True,2127418,False,True,True,False
5902,21105127419,True,2127419,False,True,True,False
5903,21105127420,True,2127420,True,True,True,True
5904,21105127421,True,2127421,True,True,True,True
5905,21105127422,True,2127422,False,True,True,False
5906,21105127423,True,2127423,False,True,True,False
5907,21105127424,True,2127424,True,False,True,False
5908,21105127425,True,2127425,False,True,True,False
5909,21105127426,True,2127426,False,True,True,False
5910,21105127427,True,2127427,False,False,True,False
5911,21105127428,True,2127428,False,False,True,False
5912,21105127429,True,2127429,False,True,True,False
5913,21105127430,True,2127430,True,True,True,True
5914,21105127431,True,2127431,False,False,True,False
5915,21105127501,False,2127501,True,True,True,False
5916,21105127502,False,2127502,False,True,True,False
5917,21105127503,False,2127503,False,True,True,False
5918,21105127504,False,2127504,False,True,True,False
5919,21105127505,False,2127505,False,True,True,False
5920,21105127506,False,2127506,False,True,True,False
5921,21105127507,False,2127507,False,True,True,False
5922,21105127508,False,2127508,False,True,True,False
5923,21105127509,False,2127509,True,False,True,False
5924,21105127510,False,2127510,False,True,True,False
5925,21105127511,False,2127511,True,True,True,False
5926,21105127512,False,2127512,False,True,True,False
5927,21105127513,False,2127513,False,True,True,False
5928,21105127514,False,2127514,False,False,True,False
5929,21105127515,False,2127515,False,True,True,False
5930,21105127516,False,2127516,True,True,True,False
5931,21105127517,False,2127517,False,True,True,False
5932,21105127518,False,2127518,True,True,True,False
5933,21105127519,False,2127519,False,True,True,False
5934,21105127520,False,2127520,False,True,True,False
5935,21105127521,False,2127521,False,False,True,False
5936,21105127522,False,2127522,False,True,True,False
5937,21105127523,False,2127523,True,True,True,False
5938,21105127524,False,2127524,False,True,True,False
5939,21105127525,False,2127525,False,True,True,False
5940,21105127601,True,2127601,False,True,True,False
5941,21105127602,True,2127602,True,True,True,True
5942,21105127603,True,2127603,True,True,True,True
5943,21105127604,True,2127604,True,True,True,True
5944,21105127605,True,2127605,True,False,True,False
5945,21105127606,True,2127606,True,True,True,True
5946,21105127607,True,2127607,True,True,True,True
5947,21105127608,True,2127608,True,False,True,False
5948,21105127609,True,2127609,True,True,True,True
5949,21105127610,True,2127610,True,True,True,True
5950,21105127611,True,2127611,True,True,True,True
5951,21105127612,True,2127612,True,True,True,True
5952,21105127613,True,2127613,True,True,True,True
5953,21105127614,True,2127614,True,True,True,True
5954,21105127615,True,2127615,True,False,True,False
5955,21105127616,True,2127616,False,True,True,False
5956,21105127617,True,2127617,False,True,True,False
5957,21105127618,True,2127618,True,True,True,True
5958,21105127619,True,2127619,True,False,True,False
5959,21105127620,True,2127620,True,True,True,True
5960,21105127621,True,2127621,False,False,True,False
5961,21105127622,True,2127622,False,True,True,False
5962,21105127623,True,2127623,False,True,True,False
5963,21105127624,True,2127624,True,True,True,True
5964,21105127625,True,2127625,True,True,True,True
5965,21105127626,True,2127626,True,True,True,True
5966,21105127627,True,2127627,True,True,True,True
5967,21105127628,True,2127628,False,True,True,False
5968,21105127629,True,2127629,True,True,True,True
5969,21105127630,True,2127630,False,True,True,False
5970,21105127631,True,2127631,True,True,True,True
5971,21105127632,True,2127632,True,False,True,False
5972,21105127633,True,2127633,False,True,True,False
5973,21105127634,True,2127634,False,False,True,False
5974,21105127635,True,2127635,True,True,True,True
5975,21105127701,False,2127701,False,False,True,False
5976,21105127702,False,2127702,False,True,True,False
5977,21105127703,False,2127703,True,True,True,False
5978,21105127704,False,2127704,False,True,True,False
5979,21105127705,False,2127705,False,True,True,False
5980,21105127706,False,2127706,False,False,True,False
5981,21105127707,False,2127707,False,True,True,False
5982,21105127708,False,2127708,True,False,True,False
5983,21105127709,False,2127709,True,True,True,False
5984,21105127710,False,2127710,True,True,True,False
5985,21105127711,False,2127711,False,True,True,False
5986,21105127712,False,2127712,True,True,True,False
5987,21105127713,False,2127713,True,True,True,False
5988,21105127714,False,2127714,True,True,True,False
5989,21105127715,False,2127715,True,False,True,False
5990,21105127716,False,2127716,True,True,True,False
5991,21105127717,False,2127717,True,True,True,False
5992,21105127718,False,2127718,True,True,True,False
5993,21105127719,False,2127719,True,False,True,False
5994,21105127720,False,2127720,True,True,True,False
5995,21105127801,True,2127801,True,True,True,True
5996,21105127802,False,2127802,True,False,True,False
5997,21105127803,True,2127803,True,True,True,True
5998,21105127804,True,2127804,False,True,True,False
5999,21105127805,False,2127805,True,True,True,False
6000,21105127806,False,2127806,False,False,True,False
6001,21105127807,True,2127807,True,True,True,True
6002,21105127808,True,2127808,False,False,True,False
6003,21105127809,False,2127809,True,True,True,False
6004,21105127810,False,2127810,False,False,True,False
6005,21105127811,False,2127811,False,True,True,False
6006,21105127812,False,2127812,False,True,True,False
6007,21105127813,False,2127813,False,False,True,False
6008,21105127814,False,2127814,False,True,True,False
6009,21105127815,False,2127815,True,True,True,False
6010,21105127816,False,2127816,False,False,True,False
6011,21105127817,False,2127817,False,True,True,False
6012,21105127818,False,2127818,False,True,True,False
6013,21105127819,False,2127819,False,False,True,False
6014,21105127820,False,2127820,False,True,True,False
6015,21105127821,False,2127821,True,False,True,False
6016,21105127822,False,2127822,True,True,True,False
6017,21105127823,False,2127823,True,True,True,False
6018,21105127824,False,2127824,True,True,True,False
6019,21105127825,False,2127825,True,True,True,False
6020,21105127826,False,2127826,False,True,True,False
6021,21105127827,False,2127827,False,True,True,False
6022,21105127828,False,2127828,True,True,True,False
6023,21105127829,False,2127829,True,True,True,False
6024,21105127830,False,2127830,True,True,True,False
6025,21105127831,False,2127831,True,True,True,False
6026,21105127832,False,2127832,False,True,True,False
6027,21105127833,False,2127833,False,True,True,False
6028,21105127834,False,2127834,False,False,True,False
6029,21105127835,False,2127835,False,True,True,False
6030,21105127836,False,2127836,False,True,True,False
6031,21105127837,False,2127837,True,True,True,False
